year_month,direction,estimate,standard_error,status,gender,age_group
2020-07,Arrivals,167,0,Final,Male,0-4 years
2020-08,Arrivals,226,0,Final,Male,0-4 years
2020-09,Arrivals,240,0,Final,Male,0-4 years
2020-10,Arrivals,206,0,Final,Male,0-4 years
2020-11,Arrivals,192,0,Final,Male,0-4 years
2020-12,Arrivals,223,0,Final,Male,0-4 years
2021-01,Arrivals,166,0,Final,Male,0-4 years
2021-02,Arrivals,190,0,Final,Male,0-4 years
2021-03,Arrivals,204,0,Final,Male,0-4 years
2021-04,Arrivals,237,0,Final,Male,0-4 years
2021-05,Arrivals,222,0,Final,Male,0-4 years
2021-06,Arrivals,174,0,Final,Male,0-4 years
2021-07,Arrivals,270,0,Final,Male,0-4 years
2021-08,Arrivals,171,0,Final,Male,0-4 years
2021-09,Arrivals,161,0,Final,Male,0-4 years
2021-10,Arrivals,217,0,Final,Male,0-4 years
2021-11,Arrivals,185,0,Final,Male,0-4 years
2021-12,Arrivals,229,0,Final,Male,0-4 years
2022-01,Arrivals,167,0,Final,Male,0-4 years
2022-02,Arrivals,129,0,Final,Male,0-4 years
2022-03,Arrivals,308,0,Final,Male,0-4 years
2022-04,Arrivals,307,0,Final,Male,0-4 years
2022-05,Arrivals,278,0,Final,Male,0-4 years
2022-06,Arrivals,291,0,Final,Male,0-4 years
2022-07,Arrivals,391,0,Final,Male,0-4 years
2022-08,Arrivals,335,0,Final,Male,0-4 years
2022-09,Arrivals,324,0,Final,Male,0-4 years
2022-10,Arrivals,324,0,Final,Male,0-4 years
2022-11,Arrivals,473,0,Final,Male,0-4 years
2022-12,Arrivals,553,0,Final,Male,0-4 years
2023-01,Arrivals,370,0,Final,Male,0-4 years
2023-02,Arrivals,506,0,Final,Male,0-4 years
2023-03,Arrivals,666,0,Provisional,Male,0-4 years
2023-04,Arrivals,501,0,Provisional,Male,0-4 years
2023-05,Arrivals,530,2,Provisional,Male,0-4 years
2023-06,Arrivals,553,2,Provisional,Male,0-4 years
2023-07,Arrivals,398,4,Provisional,Male,0-4 years
2023-08,Arrivals,564,13,Provisional,Male,0-4 years
2023-09,Arrivals,595,10,Provisional,Male,0-4 years
2023-10,Arrivals,528,9,Provisional,Male,0-4 years
2023-11,Arrivals,571,10,Provisional,Male,0-4 years
2023-12,Arrivals,615,12,Provisional,Male,0-4 years
2024-01,Arrivals,413,11,Provisional,Male,0-4 years
2024-02,Arrivals,488,12,Provisional,Male,0-4 years
2024-03,Arrivals,539,16,Provisional,Male,0-4 years
2024-04,Arrivals,421,14,Provisional,Male,0-4 years
2024-05,Arrivals,462,19,Provisional,Male,0-4 years
2024-06,Arrivals,468,20,Provisional,Male,0-4 years
2001-01,Arrivals,459,0,Final,Female,10-14 years
2001-02,Arrivals,275,0,Final,Female,10-14 years
2001-03,Arrivals,226,0,Final,Female,10-14 years
2001-04,Arrivals,264,0,Final,Female,10-14 years
2001-05,Arrivals,198,0,Final,Female,10-14 years
2001-06,Arrivals,207,0,Final,Female,10-14 years
2001-07,Arrivals,396,0,Final,Female,10-14 years
2001-08,Arrivals,280,0,Final,Female,10-14 years
2001-09,Arrivals,303,0,Final,Female,10-14 years
2001-10,Arrivals,285,0,Final,Female,10-14 years
2001-11,Arrivals,312,0,Final,Female,10-14 years
2001-12,Arrivals,496,0,Final,Female,10-14 years
2002-01,Arrivals,633,0,Final,Female,10-14 years
2002-02,Arrivals,305,0,Final,Female,10-14 years
2002-03,Arrivals,315,0,Final,Female,10-14 years
2002-04,Arrivals,298,0,Final,Female,10-14 years
2002-05,Arrivals,236,0,Final,Female,10-14 years
2002-06,Arrivals,332,0,Final,Female,10-14 years
2002-07,Arrivals,430,0,Final,Female,10-14 years
2002-08,Arrivals,357,0,Final,Female,10-14 years
2002-09,Arrivals,319,0,Final,Female,10-14 years
2002-10,Arrivals,326,0,Final,Female,10-14 years
2002-11,Arrivals,363,0,Final,Female,10-14 years
2002-12,Arrivals,465,0,Final,Female,10-14 years
2003-01,Arrivals,723,0,Final,Female,10-14 years
2003-02,Arrivals,328,0,Final,Female,10-14 years
2003-03,Arrivals,228,0,Final,Female,10-14 years
2003-04,Arrivals,280,0,Final,Female,10-14 years
2003-05,Arrivals,225,0,Final,Female,10-14 years
2003-06,Arrivals,247,0,Final,Female,10-14 years
2003-07,Arrivals,367,0,Final,Female,10-14 years
2003-08,Arrivals,271,0,Final,Female,10-14 years
2003-09,Arrivals,290,0,Final,Female,10-14 years
2003-10,Arrivals,246,0,Final,Female,10-14 years
2003-11,Arrivals,245,0,Final,Female,10-14 years
2003-12,Arrivals,486,0,Final,Female,10-14 years
2004-01,Arrivals,582,0,Final,Female,10-14 years
2004-02,Arrivals,211,0,Final,Female,10-14 years
2004-03,Arrivals,187,0,Final,Female,10-14 years
2004-04,Arrivals,217,0,Final,Female,10-14 years
2004-05,Arrivals,170,0,Final,Female,10-14 years
2004-06,Arrivals,204,0,Final,Female,10-14 years
2004-07,Arrivals,323,0,Final,Female,10-14 years
2004-08,Arrivals,227,0,Final,Female,10-14 years
2004-09,Arrivals,251,0,Final,Female,10-14 years
2004-10,Arrivals,185,0,Final,Female,10-14 years
2004-11,Arrivals,224,0,Final,Female,10-14 years
2004-12,Arrivals,385,0,Final,Female,10-14 years
2005-01,Arrivals,534,0,Final,Female,10-14 years
2005-02,Arrivals,213,0,Final,Female,10-14 years
2005-03,Arrivals,186,0,Final,Female,10-14 years
2005-04,Arrivals,213,0,Final,Female,10-14 years
2005-05,Arrivals,204,0,Final,Female,10-14 years
2005-06,Arrivals,227,0,Final,Female,10-14 years
2005-07,Arrivals,315,0,Final,Female,10-14 years
2005-08,Arrivals,248,0,Final,Female,10-14 years
2005-09,Arrivals,285,0,Final,Female,10-14 years
2005-10,Arrivals,195,0,Final,Female,10-14 years
2005-11,Arrivals,238,0,Final,Female,10-14 years
2005-12,Arrivals,432,0,Final,Female,10-14 years
2006-01,Arrivals,477,0,Final,Female,10-14 years
2006-02,Arrivals,289,0,Final,Female,10-14 years
2006-03,Arrivals,201,0,Final,Female,10-14 years
2006-04,Arrivals,196,0,Final,Female,10-14 years
2006-05,Arrivals,204,0,Final,Female,10-14 years
2006-06,Arrivals,235,0,Final,Female,10-14 years
2006-07,Arrivals,334,0,Final,Female,10-14 years
2006-08,Arrivals,269,0,Final,Female,10-14 years
2006-09,Arrivals,259,0,Final,Female,10-14 years
2006-10,Arrivals,223,0,Final,Female,10-14 years
2006-11,Arrivals,253,0,Final,Female,10-14 years
2006-12,Arrivals,456,0,Final,Female,10-14 years
2007-01,Arrivals,517,0,Final,Female,10-14 years
2007-02,Arrivals,289,0,Final,Female,10-14 years
2007-03,Arrivals,230,0,Final,Female,10-14 years
2007-04,Arrivals,261,0,Final,Female,10-14 years
2007-05,Arrivals,172,0,Final,Female,10-14 years
2007-06,Arrivals,236,0,Final,Female,10-14 years
2007-07,Arrivals,295,0,Final,Female,10-14 years
2007-08,Arrivals,301,0,Final,Female,10-14 years
2007-09,Arrivals,257,0,Final,Female,10-14 years
2007-10,Arrivals,188,0,Final,Female,10-14 years
2007-11,Arrivals,254,0,Final,Female,10-14 years
2007-12,Arrivals,407,0,Final,Female,10-14 years
2008-01,Arrivals,427,0,Final,Female,10-14 years
2008-02,Arrivals,318,0,Final,Female,10-14 years
2008-03,Arrivals,244,0,Final,Female,10-14 years
2008-04,Arrivals,209,0,Final,Female,10-14 years
2008-05,Arrivals,229,0,Final,Female,10-14 years
2008-06,Arrivals,275,0,Final,Female,10-14 years
2008-07,Arrivals,330,0,Final,Female,10-14 years
2008-08,Arrivals,284,0,Final,Female,10-14 years
2008-09,Arrivals,264,0,Final,Female,10-14 years
2008-10,Arrivals,215,0,Final,Female,10-14 years
2008-11,Arrivals,241,0,Final,Female,10-14 years
2008-12,Arrivals,408,0,Final,Female,10-14 years
2009-01,Arrivals,469,0,Final,Female,10-14 years
2009-02,Arrivals,272,0,Final,Female,10-14 years
2009-03,Arrivals,207,0,Final,Female,10-14 years
2009-04,Arrivals,244,0,Final,Female,10-14 years
2009-05,Arrivals,185,0,Final,Female,10-14 years
2009-06,Arrivals,221,0,Final,Female,10-14 years
2009-07,Arrivals,308,0,Final,Female,10-14 years
2009-08,Arrivals,214,0,Final,Female,10-14 years
2009-09,Arrivals,244,0,Final,Female,10-14 years
2009-10,Arrivals,179,0,Final,Female,10-14 years
2009-11,Arrivals,169,0,Final,Female,10-14 years
2009-12,Arrivals,328,0,Final,Female,10-14 years
2010-01,Arrivals,400,0,Final,Female,10-14 years
2010-02,Arrivals,191,0,Final,Female,10-14 years
2010-03,Arrivals,182,0,Final,Female,10-14 years
2010-04,Arrivals,171,0,Final,Female,10-14 years
2010-05,Arrivals,128,0,Final,Female,10-14 years
2010-06,Arrivals,166,0,Final,Female,10-14 years
2010-07,Arrivals,296,0,Final,Female,10-14 years
2010-08,Arrivals,194,0,Final,Female,10-14 years
2010-09,Arrivals,199,0,Final,Female,10-14 years
2010-10,Arrivals,143,0,Final,Female,10-14 years
2010-11,Arrivals,149,0,Final,Female,10-14 years
2010-12,Arrivals,321,0,Final,Female,10-14 years
2011-01,Arrivals,371,0,Final,Female,10-14 years
2011-02,Arrivals,155,0,Final,Female,10-14 years
2011-03,Arrivals,157,0,Final,Female,10-14 years
2011-04,Arrivals,172,0,Final,Female,10-14 years
2011-05,Arrivals,154,0,Final,Female,10-14 years
2011-06,Arrivals,141,0,Final,Female,10-14 years
2011-07,Arrivals,260,0,Final,Female,10-14 years
2011-08,Arrivals,190,0,Final,Female,10-14 years
2011-09,Arrivals,167,0,Final,Female,10-14 years
2011-10,Arrivals,131,0,Final,Female,10-14 years
2011-11,Arrivals,138,0,Final,Female,10-14 years
2011-12,Arrivals,314,0,Final,Female,10-14 years
2012-01,Arrivals,341,0,Final,Female,10-14 years
2012-02,Arrivals,173,0,Final,Female,10-14 years
2012-03,Arrivals,131,0,Final,Female,10-14 years
2012-04,Arrivals,183,0,Final,Female,10-14 years
2012-05,Arrivals,120,0,Final,Female,10-14 years
2012-06,Arrivals,144,0,Final,Female,10-14 years
2012-07,Arrivals,233,0,Final,Female,10-14 years
2012-08,Arrivals,209,0,Final,Female,10-14 years
2012-09,Arrivals,166,0,Final,Female,10-14 years
2012-10,Arrivals,138,0,Final,Female,10-14 years
2012-11,Arrivals,140,0,Final,Female,10-14 years
2012-12,Arrivals,302,0,Final,Female,10-14 years
2013-01,Arrivals,377,0,Final,Female,10-14 years
2013-02,Arrivals,161,0,Final,Female,10-14 years
2013-03,Arrivals,137,0,Final,Female,10-14 years
2013-04,Arrivals,152,0,Final,Female,10-14 years
2013-05,Arrivals,137,0,Final,Female,10-14 years
2013-06,Arrivals,157,0,Final,Female,10-14 years
2013-07,Arrivals,257,0,Final,Female,10-14 years
2013-08,Arrivals,169,0,Final,Female,10-14 years
2013-09,Arrivals,177,0,Final,Female,10-14 years
2013-10,Arrivals,151,0,Final,Female,10-14 years
2013-11,Arrivals,139,0,Final,Female,10-14 years
2013-12,Arrivals,311,0,Final,Female,10-14 years
2014-01,Arrivals,394,0,Final,Female,10-14 years
2014-02,Arrivals,209,0,Final,Female,10-14 years
2014-03,Arrivals,165,0,Final,Female,10-14 years
2014-04,Arrivals,171,0,Final,Female,10-14 years
2014-05,Arrivals,149,0,Final,Female,10-14 years
2014-06,Arrivals,188,0,Final,Female,10-14 years
2014-07,Arrivals,285,0,Final,Female,10-14 years
2014-08,Arrivals,204,0,Final,Female,10-14 years
2014-09,Arrivals,199,0,Final,Female,10-14 years
2014-10,Arrivals,173,0,Final,Female,10-14 years
2014-11,Arrivals,197,0,Final,Female,10-14 years
2014-12,Arrivals,333,0,Final,Female,10-14 years
2015-01,Arrivals,484,0,Final,Female,10-14 years
2015-02,Arrivals,176,0,Final,Female,10-14 years
2015-03,Arrivals,176,0,Final,Female,10-14 years
2015-04,Arrivals,221,0,Final,Female,10-14 years
2015-05,Arrivals,130,0,Final,Female,10-14 years
2015-06,Arrivals,179,0,Final,Female,10-14 years
2015-07,Arrivals,309,0,Final,Female,10-14 years
2015-08,Arrivals,215,0,Final,Female,10-14 years
2015-09,Arrivals,201,0,Final,Female,10-14 years
2015-10,Arrivals,179,0,Final,Female,10-14 years
2015-11,Arrivals,187,0,Final,Female,10-14 years
2015-12,Arrivals,379,0,Final,Female,10-14 years
2016-01,Arrivals,512,0,Final,Female,10-14 years
2016-02,Arrivals,236,0,Final,Female,10-14 years
2016-03,Arrivals,203,0,Final,Female,10-14 years
2016-04,Arrivals,213,0,Final,Female,10-14 years
2016-05,Arrivals,185,0,Final,Female,10-14 years
2016-06,Arrivals,200,0,Final,Female,10-14 years
2016-07,Arrivals,350,0,Final,Female,10-14 years
2016-08,Arrivals,245,0,Final,Female,10-14 years
2016-09,Arrivals,235,0,Final,Female,10-14 years
2016-10,Arrivals,220,0,Final,Female,10-14 years
2016-11,Arrivals,189,0,Final,Female,10-14 years
2016-12,Arrivals,454,0,Final,Female,10-14 years
2017-01,Arrivals,568,0,Final,Female,10-14 years
2017-02,Arrivals,220,0,Final,Female,10-14 years
2017-03,Arrivals,181,0,Final,Female,10-14 years
2017-04,Arrivals,219,0,Final,Female,10-14 years
2017-05,Arrivals,175,0,Final,Female,10-14 years
2017-06,Arrivals,206,0,Final,Female,10-14 years
2017-07,Arrivals,386,0,Final,Female,10-14 years
2017-08,Arrivals,272,0,Final,Female,10-14 years
2017-09,Arrivals,231,0,Final,Female,10-14 years
2017-10,Arrivals,214,0,Final,Female,10-14 years
2017-11,Arrivals,189,0,Final,Female,10-14 years
2017-12,Arrivals,393,0,Final,Female,10-14 years
2018-01,Arrivals,520,0,Final,Female,10-14 years
2018-02,Arrivals,201,0,Final,Female,10-14 years
2018-03,Arrivals,216,0,Final,Female,10-14 years
2018-04,Arrivals,214,0,Final,Female,10-14 years
2018-05,Arrivals,165,0,Final,Female,10-14 years
2018-06,Arrivals,218,0,Final,Female,10-14 years
2018-07,Arrivals,346,0,Final,Female,10-14 years
2018-08,Arrivals,245,0,Final,Female,10-14 years
2018-09,Arrivals,243,0,Final,Female,10-14 years
2018-10,Arrivals,219,0,Final,Female,10-14 years
2018-11,Arrivals,210,0,Final,Female,10-14 years
2018-12,Arrivals,410,0,Final,Female,10-14 years
2019-01,Arrivals,557,0,Final,Female,10-14 years
2019-02,Arrivals,228,0,Final,Female,10-14 years
2019-03,Arrivals,207,0,Final,Female,10-14 years
2019-04,Arrivals,197,0,Final,Female,10-14 years
2019-05,Arrivals,200,0,Final,Female,10-14 years
2019-06,Arrivals,244,0,Final,Female,10-14 years
2019-07,Arrivals,436,0,Final,Female,10-14 years
2019-08,Arrivals,343,0,Final,Female,10-14 years
2019-09,Arrivals,265,0,Final,Female,10-14 years
2019-10,Arrivals,237,0,Final,Female,10-14 years
2019-11,Arrivals,256,0,Final,Female,10-14 years
2019-12,Arrivals,518,0,Final,Female,10-14 years
2020-01,Arrivals,673,0,Final,Female,10-14 years
2020-02,Arrivals,294,0,Final,Female,10-14 years
2020-03,Arrivals,259,0,Final,Female,10-14 years
2020-04,Arrivals,21,0,Final,Female,10-14 years
2020-05,Arrivals,24,0,Final,Female,10-14 years
2020-06,Arrivals,49,0,Final,Female,10-14 years
2020-07,Arrivals,91,0,Final,Female,10-14 years
2020-08,Arrivals,119,0,Final,Female,10-14 years
2020-09,Arrivals,140,0,Final,Female,10-14 years
2020-10,Arrivals,102,0,Final,Female,10-14 years
2020-11,Arrivals,105,0,Final,Female,10-14 years
2020-12,Arrivals,193,0,Final,Female,10-14 years
2021-01,Arrivals,159,0,Final,Female,10-14 years
2021-02,Arrivals,97,0,Final,Female,10-14 years
2021-03,Arrivals,86,0,Final,Female,10-14 years
2021-04,Arrivals,149,0,Final,Female,10-14 years
2021-05,Arrivals,120,0,Final,Female,10-14 years
2021-06,Arrivals,111,0,Final,Female,10-14 years
2021-07,Arrivals,182,0,Final,Female,10-14 years
2021-08,Arrivals,57,0,Final,Female,10-14 years
2021-09,Arrivals,58,0,Final,Female,10-14 years
2021-10,Arrivals,85,0,Final,Female,10-14 years
2021-11,Arrivals,117,0,Final,Female,10-14 years
2021-12,Arrivals,197,0,Final,Female,10-14 years
2022-01,Arrivals,128,0,Final,Female,10-14 years
2022-02,Arrivals,64,0,Final,Female,10-14 years
2022-03,Arrivals,202,0,Final,Female,10-14 years
2022-04,Arrivals,225,0,Final,Female,10-14 years
2022-05,Arrivals,147,0,Final,Female,10-14 years
2022-06,Arrivals,207,0,Final,Female,10-14 years
2022-07,Arrivals,403,0,Final,Female,10-14 years
2022-08,Arrivals,268,0,Final,Female,10-14 years
2022-09,Arrivals,277,0,Final,Female,10-14 years
2022-10,Arrivals,316,0,Final,Female,10-14 years
2022-11,Arrivals,399,0,Final,Female,10-14 years
2022-12,Arrivals,554,0,Final,Female,10-14 years
2023-01,Arrivals,587,0,Final,Female,10-14 years
2023-02,Arrivals,501,0,Final,Female,10-14 years
2023-03,Arrivals,602,0,Provisional,Female,10-14 years
2023-04,Arrivals,487,1,Provisional,Female,10-14 years
2023-05,Arrivals,463,1,Provisional,Female,10-14 years
2023-06,Arrivals,626,2,Provisional,Female,10-14 years
2023-07,Arrivals,624,7,Provisional,Female,10-14 years
2023-08,Arrivals,655,14,Provisional,Female,10-14 years
2023-09,Arrivals,545,7,Provisional,Female,10-14 years
2023-10,Arrivals,459,8,Provisional,Female,10-14 years
2023-11,Arrivals,532,7,Provisional,Female,10-14 years
2023-12,Arrivals,619,9,Provisional,Female,10-14 years
2024-01,Arrivals,704,18,Provisional,Female,10-14 years
2024-02,Arrivals,433,9,Provisional,Female,10-14 years
2024-03,Arrivals,395,9,Provisional,Female,10-14 years
2024-04,Arrivals,411,13,Provisional,Female,10-14 years
2024-05,Arrivals,341,10,Provisional,Female,10-14 years
2024-06,Arrivals,450,17,Provisional,Female,10-14 years
2001-01,Arrivals,510,0,Final,Male,10-14 years
2001-02,Arrivals,337,0,Final,Male,10-14 years
2001-03,Arrivals,235,0,Final,Male,10-14 years
2001-04,Arrivals,312,0,Final,Male,10-14 years
2001-05,Arrivals,210,0,Final,Male,10-14 years
2001-06,Arrivals,285,0,Final,Male,10-14 years
2001-07,Arrivals,432,0,Final,Male,10-14 years
2001-08,Arrivals,323,0,Final,Male,10-14 years
2001-09,Arrivals,313,0,Final,Male,10-14 years
2001-10,Arrivals,317,0,Final,Male,10-14 years
2001-11,Arrivals,313,0,Final,Male,10-14 years
2001-12,Arrivals,503,0,Final,Male,10-14 years
2002-01,Arrivals,666,0,Final,Male,10-14 years
2002-02,Arrivals,372,0,Final,Male,10-14 years
2002-03,Arrivals,312,0,Final,Male,10-14 years
2002-04,Arrivals,338,0,Final,Male,10-14 years
2002-05,Arrivals,255,0,Final,Male,10-14 years
2002-06,Arrivals,353,0,Final,Male,10-14 years
2002-07,Arrivals,518,0,Final,Male,10-14 years
2002-08,Arrivals,334,0,Final,Male,10-14 years
2002-09,Arrivals,404,0,Final,Male,10-14 years
2002-10,Arrivals,355,0,Final,Male,10-14 years
2002-11,Arrivals,371,0,Final,Male,10-14 years
2002-12,Arrivals,563,0,Final,Male,10-14 years
2003-01,Arrivals,733,0,Final,Male,10-14 years
2003-02,Arrivals,307,0,Final,Male,10-14 years
2003-03,Arrivals,306,0,Final,Male,10-14 years
2003-04,Arrivals,288,0,Final,Male,10-14 years
2003-05,Arrivals,227,0,Final,Male,10-14 years
2003-06,Arrivals,282,0,Final,Male,10-14 years
2003-07,Arrivals,431,0,Final,Male,10-14 years
2003-08,Arrivals,305,0,Final,Male,10-14 years
2003-09,Arrivals,297,0,Final,Male,10-14 years
2003-10,Arrivals,247,0,Final,Male,10-14 years
2003-11,Arrivals,290,0,Final,Male,10-14 years
2003-12,Arrivals,480,0,Final,Male,10-14 years
2004-01,Arrivals,627,0,Final,Male,10-14 years
2004-02,Arrivals,251,0,Final,Male,10-14 years
2004-03,Arrivals,196,0,Final,Male,10-14 years
2004-04,Arrivals,261,0,Final,Male,10-14 years
2004-05,Arrivals,200,0,Final,Male,10-14 years
2004-06,Arrivals,240,0,Final,Male,10-14 years
2004-07,Arrivals,408,0,Final,Male,10-14 years
2004-08,Arrivals,209,0,Final,Male,10-14 years
2004-09,Arrivals,254,0,Final,Male,10-14 years
2004-10,Arrivals,201,0,Final,Male,10-14 years
2004-11,Arrivals,242,0,Final,Male,10-14 years
2004-12,Arrivals,415,0,Final,Male,10-14 years
2005-01,Arrivals,567,0,Final,Male,10-14 years
2005-02,Arrivals,256,0,Final,Male,10-14 years
2005-03,Arrivals,184,0,Final,Male,10-14 years
2005-04,Arrivals,235,0,Final,Male,10-14 years
2005-05,Arrivals,182,0,Final,Male,10-14 years
2005-06,Arrivals,212,0,Final,Male,10-14 years
2005-07,Arrivals,366,0,Final,Male,10-14 years
2005-08,Arrivals,248,0,Final,Male,10-14 years
2005-09,Arrivals,263,0,Final,Male,10-14 years
2005-10,Arrivals,265,0,Final,Male,10-14 years
2005-11,Arrivals,234,0,Final,Male,10-14 years
2005-12,Arrivals,436,0,Final,Male,10-14 years
2006-01,Arrivals,480,0,Final,Male,10-14 years
2006-02,Arrivals,308,0,Final,Male,10-14 years
2006-03,Arrivals,218,0,Final,Male,10-14 years
2006-04,Arrivals,266,0,Final,Male,10-14 years
2006-05,Arrivals,217,0,Final,Male,10-14 years
2006-06,Arrivals,253,0,Final,Male,10-14 years
2006-07,Arrivals,392,0,Final,Male,10-14 years
2006-08,Arrivals,268,0,Final,Male,10-14 years
2006-09,Arrivals,322,0,Final,Male,10-14 years
2006-10,Arrivals,258,0,Final,Male,10-14 years
2006-11,Arrivals,282,0,Final,Male,10-14 years
2006-12,Arrivals,501,0,Final,Male,10-14 years
2007-01,Arrivals,552,0,Final,Male,10-14 years
2007-02,Arrivals,324,0,Final,Male,10-14 years
2007-03,Arrivals,221,0,Final,Male,10-14 years
2007-04,Arrivals,254,0,Final,Male,10-14 years
2007-05,Arrivals,191,0,Final,Male,10-14 years
2007-06,Arrivals,274,0,Final,Male,10-14 years
2007-07,Arrivals,340,0,Final,Male,10-14 years
2007-08,Arrivals,301,0,Final,Male,10-14 years
2007-09,Arrivals,277,0,Final,Male,10-14 years
2007-10,Arrivals,255,0,Final,Male,10-14 years
2007-11,Arrivals,273,0,Final,Male,10-14 years
2007-12,Arrivals,442,0,Final,Male,10-14 years
2008-01,Arrivals,489,0,Final,Male,10-14 years
2008-02,Arrivals,314,0,Final,Male,10-14 years
2008-03,Arrivals,263,0,Final,Male,10-14 years
2008-04,Arrivals,243,0,Final,Male,10-14 years
2008-05,Arrivals,271,0,Final,Male,10-14 years
2008-06,Arrivals,267,0,Final,Male,10-14 years
2008-07,Arrivals,372,0,Final,Male,10-14 years
2008-08,Arrivals,293,0,Final,Male,10-14 years
2008-09,Arrivals,256,0,Final,Male,10-14 years
2008-10,Arrivals,219,0,Final,Male,10-14 years
2008-11,Arrivals,268,0,Final,Male,10-14 years
2008-12,Arrivals,453,0,Final,Male,10-14 years
2009-01,Arrivals,505,0,Final,Male,10-14 years
2009-02,Arrivals,248,0,Final,Male,10-14 years
2009-03,Arrivals,225,0,Final,Male,10-14 years
2009-04,Arrivals,252,0,Final,Male,10-14 years
2009-05,Arrivals,177,0,Final,Male,10-14 years
2009-06,Arrivals,207,0,Final,Male,10-14 years
2009-07,Arrivals,339,0,Final,Male,10-14 years
2009-08,Arrivals,228,0,Final,Male,10-14 years
